code,term
2.203043655463096e-309,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at unspecified place"
2.20309306202769e-309,"[X]Intentional self harm by sharp object, occurrence at unspecified place"
2.204772885223555e-309,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence on street and highway"
2.20625508216107e-309,"[X]Intentional self harm by sharp object, occurrence at home"
2.206749147806905e-309,"[X]Intentional self poisoning by and exposure to narcotic drugs, occurrence at sports and athletics area"
2.206798554371504e-309,"[X]Intentional self poisoning by and exposure to narcotic drugs, occurrence on street and highway"
2.2074408397111e-309,"[X]Intentional self poisoning by and exposure to narcotic drugs, occurrence at industrial and construction area"
2.207934905356904e-309,[X]Intentional self harm by drowning and submersion
2.207984311921483e-309,[X]Intentional self poisoning by and exposure to nonopioid analgesics
2.258576634055627e-309,"[X]Intentional self poisoning by and exposure to pesticides, occurrence on street and highway"
2.258675447184815e-309,"[X]Intentional self poisoning by and exposure to pesticides, occurrence at trade and service area"
2.259465952218166e-309,"[X]Intentional self harm by drowning and submersion, occurrence at school, other institution and public administrative area"
2.25951535878276e-309,"[X]Intentional self harm by drowning and submersion, occurrence on street and highway"
2.261442214801536e-309,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at industrial and construction area"
2.263665510207816e-309,"[X]Intentional self poisoning by and exposure to nonopioid analgesics, occurrence on farm"
2.26420898241822e-309,"[X]Intentional self harm by drowning and submersion, occurrence at home"
2.264703048064083e-309,"[X]Intentional self harm by handgun discharge, occurrence at trade and service area"
2.264752454628677e-309,"[X]Intentional self harm by handgun discharge, occurrence at industrial and construction area"
2.265444146532835e-309,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at trade and service area"
2.267618035374556e-309,"[X]Intentional self poisoning by and exposure to narcotic drugs, occurrence at other specified place"
2.26964370452249e-309,"[X]Intentional self poisoning by and exposure to nonopioid analgesics, occurrence at other specified place"
2.269841330780847e-309,"[X]Intentional self poisoning by and exposure to nonopioid analgesics, occurrence at unspecified place"
2.27176818679959e-309,"[X]Intentional self harm by sharp object, occurrence in residential institution"
2.2718175933642e-309,"[X]Intentional self harm by sharp object, occurrence at school, other institution and public administrative area"
2.279277984616415e-309,[X]Intentional self poisoning by and exposure to pesticides
2.279475610874736e-309,[X]Intentional self poisoning by and exposure to noxious substances
2.335354435419376e-309,"[X]Intentional self harm by drowning and submersion, occurrence at other specified place"
2.335453248548535e-309,[X]Intentional self harm by handgun discharge
2.335552061677723e-309,"[X]Intentional self poisoning by and exposure to pesticides, occurrence on farm"
2.33570028137145e-309,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence in residential institution"
2.33756291e-315,Suspected drug overdose
2.338763488375666e-309,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at trade and service area"
2.33999865249029e-309,"[X]Intentional self poisoning by and exposure to nonopioid analgesics, occurrence at trade and service area"
2.3405421247007e-309,"[X]Intentional self harm by drowning and submersion, occurrence in residential institution"
2.3408385640882e-309,"[X]Intentional self harm by hanging, strangulation and suffocation, occurrence in residential institution"
2.34414880391534e-309,"[X]Intentional self poisoning by and exposure to nonopioid analgesics, occurrence in residential institution"
2.41998304e-316,Parasuicide
2.56138946839173e-309,Intentional overdose of prescription only medication
2.561438874956336e-309,Intentional overdose of prescription only medication
2.66034627e-316,Suicide attempt by adequate means
2.7447324e-316,Suicide attempt by inadequate means
2.7509578e-316,Drug overdose
2.92852486e-316,Intentional drug overdose
3.23242493e-316,Poisoning caused by imipramine
3.341667342868813e-309,Drug and medicament poisoning NOS
3.365135461046277e-309,Suicide and self inflicted poisoning by drug or medicine NOS
3.380797342019434e-309,Suicide and self inflicted injury NOS
3.43049565e-316,Tricyclic antidepressant poisoning
3.51546482e-315,Intentional drug overdose by tablet
3.5154698e-315,Intentional drug overdose by injectable substance
3.53389845e-315,Intentional disulfiram poisoning
3.534061446e-315,Intentional disulfiram overdose
3.581210175e-315,Compulsive scratching behavior
3.581215096e-315,Compulsive self-biting behavior
3.8880499e-316,Poisoning caused by amitriptyline
4.06497495e-316,Poisoning caused by antidepressant
4.06680285e-316,Suicide attempt
4.1428442e-315,Intentional overdose of methylenedioxymethamphetamine
4.142868927e-315,Intentional poisoning caused by methylenedioxymethamphetamine
4.24772964e-316,Poisoning caused by psychodysleptic
4.590364e-317,Poisoning caused by monoamine oxidase inhibitor
